image_path,source_dataset,source_class,canonical_class,crop,original_filename
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107549.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107549.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107179.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107179.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107841.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107841.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/108342.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,108342.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/109091.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,109091.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/104135.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,104135.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/109887.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,109887.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100327.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100327.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100150.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100150.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100593.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100593.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/103326.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,103326.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/105580.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,105580.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/110260.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,110260.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107630.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107630.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/104096.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,104096.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/102365.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,102365.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/103728.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,103728.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107984.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107984.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/104787.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,104787.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107350.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107350.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100485.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100485.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107409.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107409.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/108603.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,108603.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/108071.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,108071.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/101611.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,101611.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100837.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100837.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/105745.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,105745.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100394.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100394.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/103768.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,103768.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/110363.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,110363.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/105297.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,105297.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/109678.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,109678.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/101600.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,101600.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107006.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107006.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/103325.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,103325.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/106104.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,106104.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/103675.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,103675.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/106225.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,106225.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/104070.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,104070.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/106492.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,106492.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/102893.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,102893.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/109191.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,109191.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/106529.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,106529.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/103674.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,103674.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/108022.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,108022.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107113.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107113.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/105828.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,105828.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/106586.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,106586.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100178.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100178.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/103671.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,103671.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/107982.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,107982.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/104321.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,104321.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/paddy-disease-classification/train_images/bacterial_leaf_streak/100105.jpg,paddy-disease-classification/train_images,bacterial_leaf_streak,Paddy - Bacterial Leaf Streak,Paddy,100105.jpg
